Post_Title,Post_ID,Post_Date,Post_Score,Comment_Text,Comment_ID,Comment_Author,Comment_Score,Comment_Date,Ticker,Ticker_Mentions_In_Comment,Ticker_Mentions_In_Post,Is_Hinglish,Hinglish_Score,VADER_Sentiment,TextBlob_Sentiment,Combined_Sentiment,VADER_Compound,TextBlob_Polarity
Bubble in nifty next 50,nym10m,2021-06-13,479,"Yes, this matter is of grave concern and everyone participating in the market should nudge SEBI to launch an nosedive into this. Cause in the bigger picture this will harm everyone. If there's something fraudulent going on, then forget about the Adani stocks(which also has a considerable amount of retail investors), the market will fall And the new found FII and retail investors will again flee.",h1ky20s,the29devil,95,2021-06-13,ADANIENT.NS,1,0,True,4,Negative,Neutral,bearish,-1,0
Bubble in nifty next 50,nym10m,2021-06-13,479,After all the above discussion I just noticed the movement of the stocks of the Group in the past 1 year like this. 1) Adani Total Gas moved up by 11.1 times (21.58 times in 3yr) 2) Adani Transmission moved up by 6.78 times (10.1 times in 3yrs) 3) Adani Power moved up by 2.91 times 4) Adani Ports moved up by 1.42 times 5) Adani Enterprises moved up 9.55 times 6) Adani Green Power moved up by 2.53 times (moved up by 39.6 times in last 3 yrs) Before these there weren't considerable movement. Looks scary because of the huge movement.,h1mqv49,Lonelyphilospher,8,2021-06-13,ADANIENT.NS,7,0,True,2,Positive,Neutral,bullish,1,0
Bubble in nifty next 50,nym10m,2021-06-13,479,"Putting a bunch of FII capital in a bunch of stocks does not necessarily mean a scam. Even apart from Adani stocks, the entire market (including some Nifty 50 stocks) has been riding a speculative frenzy wave.",h1laol0,Poha-Jalebi,23,2021-06-13,ADANIENT.NS,1,0,True,2,Positive,Neutral,bullish,1,0
Bubble in nifty next 50,nym10m,2021-06-13,479,"Wow, over 16% of the index is adani and Vedanta. I'm not an index investor but this is very worrying, it looks like the indexes in India can be manipulated. The adani stocks will be defalared at some point. Stocks are trading and unimaginable valuations. My one word of advise is get out while you still can, it also assured 10%+ drawdown in the long run if anyone stays. This really limits the options of when yo invest though.",h1lat7r,[deleted],22,2021-06-13,ADANIENT.NS,2,0,True,2,Positive,Positive,bullish,1,1
Bubble in nifty next 50,nym10m,2021-06-13,479,I purchased some Adani power stocks on the day 2 when It started skyrocketing.. I'll book profit and leave ASAP.,h1lwysq,[deleted],7,2021-06-13,ADANIENT.NS,1,0,True,2,Positive,Neutral,bullish,1,0
Bubble in nifty next 50,nym10m,2021-06-13,479,unless Adani is using his black money through FII to pump the stocks I don't understand how it's a scam. FII have started investing a lot since the march crash,h1lfnuf,[deleted],7,2021-06-13,ADANIENT.NS,1,0,True,3,Negative,Negative,bearish,-1,-1
Bubble in nifty next 50,nym10m,2021-06-13,479,"Yes, there's an artificial bubble forming in the market right now thanks to some of the firms you listed above. Adani is of particular concern as Suzlon is dying in an unmarked grave, the power sector isn't doing so good but these guys are climbing like crazy. I'm about 10% invested in index funds, where I'm expecting to take a hit over the next 2-3 years but I'm going long on this one (5 yrs+). For short period (<3 yrs), I've got 30% in debt market and a tech+pharma+multicap fund to help out. The sensex is moving in a way that I'm expecting to hold 5 yrs at least for the index funds to gain momentum. I doubt there will be short term gains on these. The market is going into a bubble and gonna crash.",h1lp1gz,[deleted],6,2021-06-13,ADANIENT.NS,1,0,True,3,Positive,Neutral,bullish,1,0
Bubble in nifty next 50,nym10m,2021-06-13,479,"How is it surprising that Adani shot up? Gautam Adani’s wealth is increasing, there’s govt support for their group, AP is the largest private power company and stood to gain greatly from imposed State lockdowns, which is why we’re seeing humungous electricity bills. On top of that, the group is diversified with them foraying into the cement sector as well after their green energy, ports segment. FIIs invest to yield profits, so it makes sense for them to put their money in Adani.",h1lfmmq,_photographwhore_,4,2021-06-13,ADANIENT.NS,4,0,True,3,Positive,Positive,bullish,1,1
Bubble in nifty next 50,nym10m,2021-06-13,479,"Newton’s first law states that, if a body (Adani Stocks) moving at a constant speed in a straight line (upwards), will keep moving in a straight line (upwards) at constant speed unless it is acted upon by a force (regulators).",h1mg5q4,Kingsmen_Chola,1,2021-06-13,ADANIENT.NS,1,0,True,2,Positive,Positive,bullish,1,1
Nifty next 50 is now adding PayTM and Zomato which does not have a business model after already having allocated significant weights to Adani companies with PB 5. What are repurcussions for investors?,t8jc8e,2022-03-07,417,"Adding stocks is based on market capitalisation and other factors such daily volume of stocks right? It's not like Nifty can add stocks randomly into index ,it's based on certain formula right. Please correct if im wrong. If Paytm and Zomato addition is based on pre set formula then acceptable but if the formula has been tweaked recently or these stocks added manually then that is pure corruption.",hzog3sw,unluckyrk,106,2022-03-07,ADANIENT.NS,0,1,True,3,Negative,Neutral,bearish,-1,0
Nifty next 50 is now adding PayTM and Zomato which does not have a business model after already having allocated significant weights to Adani companies with PB 5. What are repurcussions for investors?,t8jc8e,2022-03-07,417,"In a parallel universe, people are complaining that Indians are unable to invest in Zomato/PayTM because of listing rules in the stock market",hzoscay,fakejogabonito,33,2022-03-07,ADANIENT.NS,0,1,True,4,Negative,Negative,bearish,-1,-1
Nifty next 50 is now adding PayTM and Zomato which does not have a business model after already having allocated significant weights to Adani companies with PB 5. What are repurcussions for investors?,t8jc8e,2022-03-07,417,I invest in the said index fund and I don’t care. What next? Should I want more weightage for better performing stocks? This/any index fund does what it is supposed to do. I invest in index funds not for max gains but for peace of mind and average returns. I would suggest you to do the same as well. Still worried? Switch to N50 or a good flexi cap fund.,hzoknvv,[deleted],31,2022-03-07,ADANIENT.NS,0,1,True,2,Positive,Positive,bullish,1,1
Nifty next 50 is now adding PayTM and Zomato which does not have a business model after already having allocated significant weights to Adani companies with PB 5. What are repurcussions for investors?,t8jc8e,2022-03-07,417,"Nifty is a free float market capitalisation index, it depends what is the market cap that is ready available to buy. Like in case of HDFC, it is almost 100% but not so in the case of Reliance. These startups with their basic nature of funding rounds don't have a promoter per say so almost 100% is free float. This increases their chances to be included in at least one of the smaller index. It is a formula based approach, although they should have a higher threshold for time spent in the market. Based on the same methodology, LIC will straight up enter the Nifty due to humungous free float it will have.",hzp1fnk,rupeeinvestor,16,2022-03-07,ADANIENT.NS,0,1,True,2,Positive,Positive,bullish,1,1
Nifty next 50 is now adding PayTM and Zomato which does not have a business model after already having allocated significant weights to Adani companies with PB 5. What are repurcussions for investors?,t8jc8e,2022-03-07,417,These companies have one of the worst financials that I have seen.Their losses keep on increasing and the only way they are able to maintain a positive cash flow is by selling equity which will end badly for investors.,hzp79i7,_Mastermind__,8,2022-03-07,ADANIENT.NS,0,1,True,5,Negative,Negative,bearish,-1,-1
Nifty next 50 is now adding PayTM and Zomato which does not have a business model after already having allocated significant weights to Adani companies with PB 5. What are repurcussions for investors?,t8jc8e,2022-03-07,417,"You can raise your voice, but for what - the index doing what it always said it would? This is exactly how the index was designed to work - mechanically ans without personal judgment coming the way. What has changed now that you suddenly find that unacceptable? You can stop investing in the index if it bothers you so much. You might want to know that most stocks in the index - statistically - contribute little to the gains. It's usually a few stocks that drive the returns. The pareto principle at play, so to speak.",hzohr9s,additional_trouble,33,2022-03-07,ADANIENT.NS,0,1,True,4,Negative,Neutral,bearish,-1,0
Nifty next 50 is now adding PayTM and Zomato which does not have a business model after already having allocated significant weights to Adani companies with PB 5. What are repurcussions for investors?,t8jc8e,2022-03-07,417,You posted exactly what I thought when I first read the news. I find it utterly disgusting that these never-been-profitable companies would be in my basket. First swindle the ipo buyers then ride the index funds. I need a serious rethink.,hzy0gux,Crisender111,3,2022-03-09,ADANIENT.NS,0,1,True,3,Negative,Negative,bearish,-1,-1
Nifty next 50 is now adding PayTM and Zomato which does not have a business model after already having allocated significant weights to Adani companies with PB 5. What are repurcussions for investors?,t8jc8e,2022-03-07,417,"Dear /u/karmacollector78 You mention ""Earlier, stock couldn't list publicly if the company did not show profit"" Can you please provide a link to the relevant NSE circular? I could only find the ""3 months to 1 month"" circular. Thank you.",hztg0d1,freefincal,2,2022-03-08,ADANIENT.NS,0,1,True,3,Positive,Neutral,bullish,1,0
Nifty next 50 is now adding PayTM and Zomato which does not have a business model after already having allocated significant weights to Adani companies with PB 5. What are repurcussions for investors?,t8jc8e,2022-03-07,417,You're an index investor. Your time frame should be atleast 10 years. There's no point in whining now if you're playing the long game. Plus if your fund is cap weighted Zomato and PayTM will hardly affect your portfolio atleast for a few years.,hztpm0q,Unusual-Nature2824,1,2022-03-08,ADANIENT.NS,0,1,True,3,Negative,Negative,bearish,-1,-1
Nifty next 50 is now adding PayTM and Zomato which does not have a business model after already having allocated significant weights to Adani companies with PB 5. What are repurcussions for investors?,t8jc8e,2022-03-07,417,"Shouldn't we count ourselves lucky that these, stocks have corrected massively before their inclusion? That gives some comfort, ofcourse the real bottom nobody knows. Imagine Nykka getting included at 2500 and zomato at 160? Now that would have been sad.",hzzo5rf,rents17,1,2022-03-09,ADANIENT.NS,0,1,True,2,Positive,Neutral,bullish,1,0
Nifty next 50 is now adding PayTM and Zomato which does not have a business model after already having allocated significant weights to Adani companies with PB 5. What are repurcussions for investors?,t8jc8e,2022-03-07,417,What if the company grown huge then index management ready add. The investors will loose heavy cost of opportunities. The same case happened in S&p 500 with Tesla. It's index for some reason.,i06g3mw,gpgane,1,2022-03-11,ADANIENT.NS,0,1,True,2,Positive,Neutral,bullish,1,0
SEBI prefers investigating Hindenburg for insider trading instead of Adani for fraud,1e1bdmb,2024-07-12,382,Hiddenburg essentially prevented the scam of adani FPO thereby saving retailer's and everyday's person hard earned 3200 crore,lcszrtv,JitenMahajan69,106,2024-07-12,ADANIENT.NS,1,1,True,2,Negative,Negative,bearish,-1,-1
SEBI prefers investigating Hindenburg for insider trading instead of Adani for fraud,1e1bdmb,2024-07-12,382,I also want to investigate the President of the US but do I have the power to investigate him? Not at all. Same with SEBI and Hindenburg. You're barking at a target that you can't do anything about because it makes people think you're doing something when in reality you're the pet dog of crony capitalism that fucks over retail traders and creates more wealth inequality by enabling fraud.,lcsvu44,bakraofwallstreet,70,2024-07-12,ADANIENT.NS,0,1,True,3,Negative,Positive,neutral,-1,1
SEBI prefers investigating Hindenburg for insider trading instead of Adani for fraud,1e1bdmb,2024-07-12,382,BJP had such a huge majority in their first two terms that they could have done significant reforms in every sector and all we got is demonetization and a shitty GST implementation. They have destroyed the independence of every single institution in this country to protect their cronies like Adani. The only defense Andhbhakts here have is that Hindenberg is trying to hurt Indian markets. Morons can't understand that the likes of Adani hurt India's credibility.,lcy1f5l,krakends,13,2024-07-13,ADANIENT.NS,2,1,True,3,Negative,Neutral,bearish,-1,0
SEBI prefers investigating Hindenburg for insider trading instead of Adani for fraud,1e1bdmb,2024-07-12,382,"Dude majority major publicly traded organisation in India is run by a family who appoint their relatives in high position whether its Adani, ambani, tata, airtel, godrej etc do you really expect there's no insider trading happening at all. Its far easier to shoot the whistleblower than fix the problem.",lcx1meb,[deleted],5,2024-07-13,ADANIENT.NS,1,1,True,2,Negative,Positive,neutral,-1,1
SEBI prefers investigating Hindenburg for insider trading instead of Adani for fraud,1e1bdmb,2024-07-12,382,You can say it's a technical minor point but it will be decided in Courts. To add some context international short sellers are always seen like this. George Soros broke two countries with same tactics and made billions. Sebi is correct in hating Hindenburg and doing enquiry over them. On the same thought I agree with you Adani not being investigated is surprising. Why don't we have people filing compaints in Courts against Adani. It's appalling that he can go business as usual without any investigation.,lct2y04,hrshtagg,19,2024-07-12,ADANIENT.NS,2,1,True,3,Negative,Neutral,bearish,-1,0
SEBI prefers investigating Hindenburg for insider trading instead of Adani for fraud,1e1bdmb,2024-07-12,382,"Why will Hindenburg fall under the Indian laws at all and SEBI regulations? They are not an Indian entity? Do market trade agreements exist to say this or that external parties cannot parter with parties to engage in Indian markets? Even so, the violator is not Hindenburg? Anyway nice job by SEBI distracting the attention.",lhphnya,Shoshin_Sam,2,2024-08-12,ADANIENT.NS,0,1,True,3,Positive,Positive,bullish,1,1
SEBI prefers investigating Hindenburg for insider trading instead of Adani for fraud,1e1bdmb,2024-07-12,382,"I think your understanding of insider trading is not correct. Insider trading is trading on a piece of information you got outside of official channels If you overheard and traded on it, it’s insider trading but you are unlikely to be caught because how many times will you overhear something like this Your one trade won’t trigger the checks. If you hear something many times like let’s say you snoop of Deloitte and everytime they audit a takeover deal, you overhear them, your trades will trigger an investigation as it’s odd that you can always be invested in a company that is a takeover target. In many jurisdictions your assets are frozen during the period they investigate you but to start an investigation they really have to have solid ground for suspicion I have known an account being frozen for just 3 insider trades, all happening in succession although the amount each trades was small There was also a case of an Australian data analyst releasing employment numbers to his friend a night before to trade in currencies where both went to jail. I know a personal friend that works for a bank that usually does mergers and acquisitions and he is not allowed to even have an equity account. My Indian brokerage personnel are not allowed to trade in their personal capacity. I don’t know about their families trading. A brokerage firm is very less likely to come in contact with insider information Basically as far as I know, when you get an information, you have the obligation to ensure the information is not an insider knowledge before you trade on it. How you acquired it will not be investigated. If you frequently traded in large sums and majority of your trades before news was officially released there is a strong likelihood that you traded on insider information unless you prove you haven’t. They don’t have to prove, you have to. Edit: irrespective of what sebi says as it has to prove it in court, analysing a companies balance sheet based on public information and trading on it or sharing it with someone who trades on it, can’t be insider info !",lcy2fol,Ok_Medium9389,1,2024-07-13,ADANIENT.NS,0,1,True,4,Positive,Neutral,bullish,1,0
SEBI prefers investigating Hindenburg for insider trading instead of Adani for fraud,1e1bdmb,2024-07-12,382,Sebi seba kar rahi hai .,lctj395,broke-n-notfunny,0,2024-07-12,ADANIENT.NS,0,1,True,2,Neutral,Neutral,neutral,0,0
"Hello r/IndiaInvestments! We're Bloomberg equity reporters in Asia, Ask Us Anything about the year that was for the Indian stock market and what's in store for 2024.",18nimgo,2023-12-21,383,So my question is 1)what do you think about about Adani I know they have got green flag from where but it's something wrong they did and I read the paper of hindenberg and they are not all wrong so according to you will they rise again and specially after the 2024 election 2) and Iam new at this stock market game so what are things you suggest I should keep on mind before investing like I know how about checking the finances and all but I'm Lil bad at understanding or predicting there future growth,kebdokx,Born-Bullfrog4180,1,2023-12-21,ADANIENT.NS,1,0,True,4,Negative,Negative,bearish,-1,-1
Owning a EV recharge station in India,oi2dk4,2021-07-11,377,"There are far too many risks to consider having a standalone charging station. Of course, if one wants to go bring and snags a tie up, say with the Govt and,or any major EV manufacturer (say TATA/OLA/Mahindra) to set up infra in a large area, say a metro city. This may have a chance of eventually making some money. Given the absence of a firm battery swap mechanism, one needs large real estate AND this eliminates the possibility of centralizing recharging which in turn implies that commercial electricity connections need to be set up on each site (i.e transmission lines/transformers to be setup etc.) Eventually, this space will probably end up with a copule of biggies , say Adani/Reliance/Ola setting up a pan India presence in collaboration with the Govt. Till then EVs will stay confined to cities. BESCOM, the Bangalore electricity supply company has already set up a few, and as expected, not too many takers. [",h4t7jic,what-is-a-us3rname,1,2021-07-11,ADANIENT.NS,1,0,True,2,Neutral,Positive,bullish,0,1
There is now evidence that shows Adani invested in his own companies via Bermuda-based funds. A fun read that examines the report,16bd49e,2023-09-06,372,"It's not a Scam as long as you got big friends. ED,IT departments are busy raiding middle class salaried employees for peanuts of tax evasion. Also I don't blame SEBI, knowing how idiotic the Government can get they might ask ED to raid SEBI without understanding the Implication for the Markets if Adani is Investigated.",jzeduv3,atharv219,45,2023-09-06,ADANIENT.NS,1,1,True,3,Positive,Negative,neutral,1,-1
There is now evidence that shows Adani invested in his own companies via Bermuda-based funds. A fun read that examines the report,16bd49e,2023-09-06,372,"How do you as an investor who invests in Indian mutual funds and SIPs, reduce your exposure to the Adani Group of companies? Serious question - am based in the US and have a substantial amount invested in the equity markets mostly in the form of mutual funds.",jzeq98a,sharadov,10,2023-09-06,ADANIENT.NS,1,1,True,2,Positive,Neutral,bullish,1,0
There is now evidence that shows Adani invested in his own companies via Bermuda-based funds. A fun read that examines the report,16bd49e,2023-09-06,372,"Suffice to say, adani stocks are safe to buy.",jzclzu1,OtakuAmi,27,2023-09-06,ADANIENT.NS,1,1,True,2,Positive,Positive,bullish,1,1
There is now evidence that shows Adani invested in his own companies via Bermuda-based funds. A fun read that examines the report,16bd49e,2023-09-06,372,"From my perspective and research, i feel there’s no problem till elections but later there’s a good correction(crash) coming as one day they will have to investigate Adani and once things comes out it won’t just impact a single company or a sector and may give a one time opportunity to short the right derivative.",jzezqe0,AdBulky9696,4,2023-09-07,ADANIENT.NS,1,1,True,2,Positive,Positive,bullish,1,1
There is now evidence that shows Adani invested in his own companies via Bermuda-based funds. A fun read that examines the report,16bd49e,2023-09-06,372,"Reminds me of an episode of Jaspal Bhatti in Flop Show where they setup an IPO for a paani Puri wala, promoted it as a promising water based technology company, bought all of the shares to create a fake demand in the market and then sold everything, ran away with all the money. I don't know if this is what OP is wanting us to believe, that this oldest, lamest trick in the hat is still working 🤔.",k0fuxnq,[deleted],3,2023-09-14,ADANIENT.NS,0,1,True,2,Neutral,Negative,bearish,0,-1
